# agent_id,timestep,x,y,heading  (0=E 1=N 2=W 3=S)
14,31,20,30,3
14,32,20,29,3
14,33,20,28,3
14,34,20,27,3
14,35,20,26,3
14,36,20,25,3
14,37,20,24,3
14,38,20,23,3
14,39,20,22,3
14,40,20,21,3
14,41,20,20,3
14,42,20,19,3
14,43,20,18,3
14,44,20,17,3
14,45,20,16,3
14,46,20,15,3
14,47,20,14,3
14,48,20,13,3
14,49,20,12,3
14,50,20,11,3
14,51,20,10,3
14,52,20,9,3
14,53,20,8,3
14,54,19,8,2
14,55,18,8,2
14,56,17,8,2
14,57,16,8,2
14,58,15,8,2
14,59,14,8,2
14,60,13,8,2
14,61,12,8,2
14,62,11,8,2
14,63,10,8,2
14,64,9,8,2
14,65,8,8,2
14,66,7,8,2
14,67,6,8,2
14,68,5,8,2
14,69,5,9,1
15,0,33,49,3
15,1,33,48,3
15,2,33,47,3
15,3,33,46,3
